material_code,city,as_of,buy_rate_per_kg
LEad_ACID,Pune,2026-07-21,101.09
BATTERY_LITHIUM_PORTABLE,Pune,2026-07-21,141.09
LCD_PANEL_INTACT,Pune,2026-07-21,171.09
CRT_MONITOR,Pune,2026-07-21,31.09
MIXED_EWASTE_CASING,Pune,2026-07-21,31.09
MOTHERBOARD_HIGH_GRADE,Nagpur,2026-07-21,306.09
POWER_SUPPLY_LOW_GRADE,Nagpur,2026-07-21,56.09
COPPER_HEAVY_INSULATED,Nagpur,2026-07-21,446.09
ALUMINIUM_WIRE,Nagpur,2026-07-21,121.09
LEad_ACID,Nagpur,2026-07-21,96.09
BATTERY_LITHIUM_PORTABLE,Nagpur,2026-07-21,136.09
LCD_PANEL_INTACT,Nagpur,2026-07-21,166.09
CRT_MONITOR,Nagpur,2026-07-21,26.09
MIXED_EWASTE_CASING,Nagpur,2026-07-21,26.09
MOTHERBOARD_HIGH_GRADE,Bengaluru,2026-07-21,312.09
POWER_SUPPLY_LOW_GRADE,Bengaluru,2026-07-21,62.09
COPPER_HEAVY_INSULATED,Bengaluru,2026-07-21,452.09
ALUMINIUM_WIRE,Bengaluru,2026-07-21,127.09
LEad_ACID,Bengaluru,2026-07-21,102.09
BATTERY_LITHIUM_PORTABLE,Bengaluru,2026-07-21,142.09
LCD_PANEL_INTACT,Bengaluru,2026-07-21,172.09
CRT_MONITOR,Bengaluru,2026-07-21,32.09
MIXED_EWASTE_CASING,Bengaluru,2026-07-21,32.09
MOTHERBOARD_HIGH_GRADE,Mysuru,2026-07-21,305.09
POWER_SUPPLY_LOW_GRADE,Mysuru,2026-07-21,55.09
COPPER_HEAVY_INSULATED,Mysuru,2026-07-21,445.09
ALUMINIUM_WIRE,Mysuru,2026-07-21,120.09
LEad_ACID,Mysuru,2026-07-21,95.09
BATTERY_LITHIUM_PORTABLE,Mysuru,2026-07-21,135.09
LCD_PANEL_INTACT,Mysuru,2026-07-21,165.09
CRT_MONITOR,Mysuru,2026-07-21,25.09
MIXED_EWASTE_CASING,Mysuru,2026-07-21,25.09
MOTHERBOARD_HIGH_GRADE,Chennai,2026-07-21,313.09
POWER_SUPPLY_LOW_GRADE,Chennai,2026-07-21,63.09
COPPER_HEAVY_INSULATED,Chennai,2026-07-21,453.09
ALUMINIUM_WIRE,Chennai,2026-07-21,128.09
LEad_ACID,Chennai,2026-07-21,103.09
BATTERY_LITHIUM_PORTABLE,Chennai,2026-07-21,143.09
LCD_PANEL_INTACT,Chennai,2026-07-21,173.09
CRT_MONITOR,Chennai,2026-07-21,33.09
MIXED_EWASTE_CASING,Chennai,2026-07-21,33.09
MOTHERBOARD_HIGH_GRADE,Coimbatore,2026-07-21,309.09
POWER_SUPPLY_LOW_GRADE,Coimbatore,2026-07-21,59.09
COPPER_HEAVY_INSULATED,Coimbatore,2026-07-21,449.09
ALUMINIUM_WIRE,Coimbatore,2026-07-21,124.09
LEad_ACID,Coimbatore,2026-07-21,99.09
BATTERY_LITHIUM_PORTABLE,Coimbatore,2026-07-21,139.09
LCD_PANEL_INTACT,Coimbatore,2026-07-21,169.09
CRT_MONITOR,Coimbatore,2026-07-21,29.09
MIXED_EWASTE_CASING,Coimbatore,2026-07-21,29.09
MOTHERBOARD_HIGH_GRADE,Hyderabad,2026-07-21,302.09
POWER_SUPPLY_LOW_GRADE,Hyderabad,2026-07-21,52.09
COPPER_HEAVY_INSULATED,Hyderabad,2026-07-21,442.09
ALUMINIUM_WIRE,Hyderabad,2026-07-21,117.09
LEad_ACID,Hyderabad,2026-07-21,92.09
BATTERY_LITHIUM_PORTABLE,Hyderabad,2026-07-21,132.09
LCD_PANEL_INTACT,Hyderabad,2026-07-21,162.09
CRT_MONITOR,Hyderabad,2026-07-21,22.09
MIXED_EWASTE_CASING,Hyderabad,2026-07-21,22.09
MOTHERBOARD_HIGH_GRADE,Ahmedabad,2026-07-21,309.09
POWER_SUPPLY_LOW_GRADE,Ahmedabad,2026-07-21,59.09
COPPER_HEAVY_INSULATED,Ahmedabad,2026-07-21,449.09
ALUMINIUM_WIRE,Ahmedabad,2026-07-21,124.09
LEad_ACID,Ahmedabad,2026-07-21,99.09
BATTERY_LITHIUM_PORTABLE,Ahmedabad,2026-07-21,139.09
LCD_PANEL_INTACT,Ahmedabad,2026-07-21,169.09
CRT_MONITOR,Ahmedabad,2026-07-21,29.09
MIXED_EWASTE_CASING,Ahmedabad,2026-07-21,29.09
MOTHERBOARD_HIGH_GRADE,Surat,2026-07-21,307.09
POWER_SUPPLY_LOW_GRADE,Surat,2026-07-21,57.09
COPPER_HEAVY_INSULATED,Surat,2026-07-21,447.09
ALUMINIUM_WIRE,Surat,2026-07-21,122.09
LEad_ACID,Surat,2026-07-21,97.09
BATTERY_LITHIUM_PORTABLE,Surat,2026-07-21,137.09
LCD_PANEL_INTACT,Surat,2026-07-21,167.09
CRT_MONITOR,Surat,2026-07-21,27.09
MIXED_EWASTE_CASING,Surat,2026-07-21,27.09
MOTHERBOARD_HIGH_GRADE,Kolkata,2026-07-21,310.09
POWER_SUPPLY_LOW_GRADE,Kolkata,2026-07-21,60.09
COPPER_HEAVY_INSULATED,Kolkata,2026-07-21,450.09
ALUMINIUM_WIRE,Kolkata,2026-07-21,125.09
LEad_ACID,Kolkata,2026-07-21,100.09
BATTERY_LITHIUM_PORTABLE,Kolkata,2026-07-21,140.09
LCD_PANEL_INTACT,Kolkata,2026-07-21,170.09
CRT_MONITOR,Kolkata,2026-07-21,30.09
MIXED_EWASTE_CASING,Kolkata,2026-07-21,30.09
MOTHERBOARD_HIGH_GRADE,Lucknow,2026-07-21,308.09
POWER_SUPPLY_LOW_GRADE,Lucknow,2026-07-21,58.09
COPPER_HEAVY_INSULATED,Lucknow,2026-07-21,448.09
ALUMINIUM_WIRE,Lucknow,2026-07-21,123.09
LEad_ACID,Lucknow,2026-07-21,98.09
BATTERY_LITHIUM_PORTABLE,Lucknow,2026-07-21,138.09
LCD_PANEL_INTACT,Lucknow,2026-07-21,168.09
CRT_MONITOR,Lucknow,2026-07-21,28.09
MIXED_EWASTE_CASING,Lucknow,2026-07-21,28.09
MOTHERBOARD_HIGH_GRADE,Noida,2026-07-21,305.09
POWER_SUPPLY_LOW_GRADE,Noida,2026-07-21,55.09
COPPER_HEAVY_INSULATED,Noida,2026-07-21,445.09
ALUMINIUM_WIRE,Noida,2026-07-21,120.09
LEad_ACID,Noida,2026-07-21,95.09
BATTERY_LITHIUM_PORTABLE,Noida,2026-07-21,135.09
LCD_PANEL_INTACT,Noida,2026-07-21,165.09
CRT_MONITOR,Noida,2026-07-21,25.09
MIXED_EWASTE_CASING,Noida,2026-07-21,25.09
MOTHERBOARD_HIGH_GRADE,Kanpur,2026-07-21,306.09
POWER_SUPPLY_LOW_GRADE,Kanpur,2026-07-21,56.09
COPPER_HEAVY_INSULATED,Kanpur,2026-07-21,446.09
ALUMINIUM_WIRE,Kanpur,2026-07-21,121.09
LEad_ACID,Kanpur,2026-07-21,96.09
BATTERY_LITHIUM_PORTABLE,Kanpur,2026-07-21,136.09
LCD_PANEL_INTACT,Kanpur,2026-07-21,166.09
CRT_MONITOR,Kanpur,2026-07-21,26.09
MIXED_EWASTE_CASING,Kanpur,2026-07-21,26.09
MOTHERBOARD_HIGH_GRADE,Bhubaneswar,2026-07-21,310.09
POWER_SUPPLY_LOW_GRADE,Bhubaneswar,2026-07-21,60.09
COPPER_HEAVY_INSULATED,Bhubaneswar,2026-07-21,450.09
ALUMINIUM_WIRE,Bhubaneswar,2026-07-21,125.09
LEad_ACID,Bhubaneswar,2026-07-21,100.09
BATTERY_LITHIUM_PORTABLE,Bhubaneswar,2026-07-21,140.09
LCD_PANEL_INTACT,Bhubaneswar,2026-07-21,170.09
CRT_MONITOR,Bhubaneswar,2026-07-21,30.09
MIXED_EWASTE_CASING,Bhubaneswar,2026-07-21,30.09
MOTHERBOARD_HIGH_GRADE,Cuttack,2026-07-21,310.09
POWER_SUPPLY_LOW_GRADE,Cuttack,2026-07-21,60.09
COPPER_HEAVY_INSULATED,Cuttack,2026-07-21,450.09
ALUMINIUM_WIRE,Cuttack,2026-07-21,125.09
LEad_ACID,Cuttack,2026-07-21,100.09
BATTERY_LITHIUM_PORTABLE,Cuttack,2026-07-21,140.09
LCD_PANEL_INTACT,Cuttack,2026-07-21,170.09
CRT_MONITOR,Cuttack,2026-07-21,30.09
MIXED_EWASTE_CASING,Cuttack,2026-07-21,30.09
MOTHERBOARD_HIGH_GRADE,Patna,2026-07-21,301.09
POWER_SUPPLY_LOW_GRADE,Patna,2026-07-21,51.09
COPPER_HEAVY_INSULATED,Patna,2026-07-21,441.09
ALUMINIUM_WIRE,Patna,2026-07-21,116.09
LEad_ACID,Patna,2026-07-21,91.09
BATTERY_LITHIUM_PORTABLE,Patna,2026-07-21,131.09
LCD_PANEL_INTACT,Patna,2026-07-21,161.09
CRT_MONITOR,Patna,2026-07-21,21.09
MIXED_EWASTE_CASING,Patna,2026-07-21,21.09
MOTHERBOARD_HIGH_GRADE,Jaipur,2026-07-21,305.09
POWER_SUPPLY_LOW_GRADE,Jaipur,2026-07-21,55.09
COPPER_HEAVY_INSULATED,Jaipur,2026-07-21,445.09
ALUMINIUM_WIRE,Jaipur,2026-07-21,120.09
LEad_ACID,Jaipur,2026-07-21,95.09
BATTERY_LITHIUM_PORTABLE,Jaipur,2026-07-21,135.09
LCD_PANEL_INTACT,Jaipur,2026-07-21,165.09
CRT_MONITOR,Jaipur,2026-07-21,25.09
MIXED_EWASTE_CASING,Jaipur,2026-07-21,25.09
MOTHERBOARD_HIGH_GRADE,Jodhpur,2026-07-21,310.09
POWER_SUPPLY_LOW_GRADE,Jodhpur,2026-07-21,60.09
COPPER_HEAVY_INSULATED,Jodhpur,2026-07-21,450.09
ALUMINIUM_WIRE,Jodhpur,2026-07-21,125.09
LEad_ACID,Jodhpur,2026-07-21,100.09
BATTERY_LITHIUM_PORTABLE,Jodhpur,2026-07-21,140.09
LCD_PANEL_INTACT,Jodhpur,2026-07-21,170.09
CRT_MONITOR,Jodhpur,2026-07-21,30.09
MIXED_EWASTE_CASING,Jodhpur,2026-07-21,30.09
MOTHERBOARD_HIGH_GRADE,Bhopal,2026-07-21,302.09
POWER_SUPPLY_LOW_GRADE,Bhopal,2026-07-21,52.09
COPPER_HEAVY_INSULATED,Bhopal,2026-07-21,442.09
ALUMINIUM_WIRE,Bhopal,2026-07-21,117.09
LEad_ACID,Bhopal,2026-07-21,92.09
BATTERY_LITHIUM_PORTABLE,Bhopal,2026-07-21,132.09
LCD_PANEL_INTACT,Bhopal,2026-07-21,162.09
CRT_MONITOR,Bhopal,2026-07-21,22.09
MIXED_EWASTE_CASING,Bhopal,2026-07-21,22.09
MOTHERBOARD_HIGH_GRADE,Indore,2026-07-21,303.09
POWER_SUPPLY_LOW_GRADE,Indore,2026-07-21,53.09
COPPER_HEAVY_INSULATED,Indore,2026-07-21,443.09
ALUMINIUM_WIRE,Indore,2026-07-21,118.09
LEad_ACID,Indore,2026-07-21,93.09
BATTERY_LITHIUM_PORTABLE,Indore,2026-07-21,133.09
LCD_PANEL_INTACT,Indore,2026-07-21,163.09
CRT_MONITOR,Indore,2026-07-21,23.09
MIXED_EWASTE_CASING,Indore,2026-07-21,23.09
MOTHERBOARD_HIGH_GRADE,Chandigarh,2026-07-21,303.09
POWER_SUPPLY_LOW_GRADE,Chandigarh,2026-07-21,53.09
COPPER_HEAVY_INSULATED,Chandigarh,2026-07-21,443.09
ALUMINIUM_WIRE,Chandigarh,2026-07-21,118.09
LEad_ACID,Chandigarh,2026-07-21,93.09
BATTERY_LITHIUM_PORTABLE,Chandigarh,2026-07-21,133.09
LCD_PANEL_INTACT,Chandigarh,2026-07-21,163.09
CRT_MONITOR,Chandigarh,2026-07-21,23.09
MIXED_EWASTE_CASING,Chandigarh,2026-07-21,23.09
MOTHERBOARD_HIGH_GRADE,Ludhiana,2026-07-21,311.09
POWER_SUPPLY_LOW_GRADE,Ludhiana,2026-07-21,61.09
COPPER_HEAVY_INSULATED,Ludhiana,2026-07-21,451.09
ALUMINIUM_WIRE,Ludhiana,2026-07-21,126.09
LEad_ACID,Ludhiana,2026-07-21,101.09
BATTERY_LITHIUM_PORTABLE,Ludhiana,2026-07-21,141.09
LCD_PANEL_INTACT,Ludhiana,2026-07-21,171.09
CRT_MONITOR,Ludhiana,2026-07-21,31.09
MIXED_EWASTE_CASING,Ludhiana,2026-07-21,31.09
MOTHERBOARD_HIGH_GRADE,Dehradun,2026-07-21,308.09
POWER_SUPPLY_LOW_GRADE,Dehradun,2026-07-21,58.09
COPPER_HEAVY_INSULATED,Dehradun,2026-07-21,448.09
ALUMINIUM_WIRE,Dehradun,2026-07-21,123.09
LEad_ACID,Dehradun,2026-07-21,98.09
BATTERY_LITHIUM_PORTABLE,Dehradun,2026-07-21,138.09
LCD_PANEL_INTACT,Dehradun,2026-07-21,168.09
CRT_MONITOR,Dehradun,2026-07-21,28.09
MIXED_EWASTE_CASING,Dehradun,2026-07-21,28.09
MOTHERBOARD_HIGH_GRADE,Raipur,2026-07-21,305.09
POWER_SUPPLY_LOW_GRADE,Raipur,2026-07-21,55.09
COPPER_HEAVY_INSULATED,Raipur,2026-07-21,445.09
ALUMINIUM_WIRE,Raipur,2026-07-21,120.09
LEad_ACID,Raipur,2026-07-21,95.09
BATTERY_LITHIUM_PORTABLE,Raipur,2026-07-21,135.09
LCD_PANEL_INTACT,Raipur,2026-07-21,165.09
CRT_MONITOR,Raipur,2026-07-21,25.09
MIXED_EWASTE_CASING,Raipur,2026-07-21,25.09
MOTHERBOARD_HIGH_GRADE,Ranchi,2026-07-21,309.09
POWER_SUPPLY_LOW_GRADE,Ranchi,2026-07-21,59.09
COPPER_HEAVY_INSULATED,Ranchi,2026-07-21,449.09
ALUMINIUM_WIRE,Ranchi,2026-07-21,124.09
LEad_ACID,Ranchi,2026-07-21,99.09
BATTERY_LITHIUM_PORTABLE,Ranchi,2026-07-21,139.09
LCD_PANEL_INTACT,Ranchi,2026-07-21,169.09
CRT_MONITOR,Ranchi,2026-07-21,29.09
MIXED_EWASTE_CASING,Ranchi,2026-07-21,29.09
MOTHERBOARD_HIGH_GRADE,Guwahati,2026-07-21,299.09
POWER_SUPPLY_LOW_GRADE,Guwahati,2026-07-21,49.09
COPPER_HEAVY_INSULATED,Guwahati,2026-07-21,439.09
ALUMINIUM_WIRE,Guwahati,2026-07-21,114.09
LEad_ACID,Guwahati,2026-07-21,89.09
BATTERY_LITHIUM_PORTABLE,Guwahati,2026-07-21,129.09
LCD_PANEL_INTACT,Guwahati,2026-07-21,159.09
CRT_MONITOR,Guwahati,2026-07-21,19.09
MIXED_EWASTE_CASING,Guwahati,2026-07-21,19.09
MOTHERBOARD_HIGH_GRADE,Thiruvananthapuram,2026-07-21,313.09
POWER_SUPPLY_LOW_GRADE,Thiruvananthapuram,2026-07-21,63.09
COPPER_HEAVY_INSULATED,Thiruvananthapuram,2026-07-21,453.09
ALUMINIUM_WIRE,Thiruvananthapuram,2026-07-21,128.09
LEad_ACID,Thiruvananthapuram,2026-07-21,103.09
BATTERY_LITHIUM_PORTABLE,Thiruvananthapuram,2026-07-21,143.09
LCD_PANEL_INTACT,Thiruvananthapuram,2026-07-21,173.09
CRT_MONITOR,Thiruvananthapuram,2026-07-21,33.09
MIXED_EWASTE_CASING,Thiruvananthapuram,2026-07-21,33.09
MOTHERBOARD_HIGH_GRADE,Panaji,2026-07-21,307.09
POWER_SUPPLY_LOW_GRADE,Panaji,2026-07-21,57.09
COPPER_HEAVY_INSULATED,Panaji,2026-07-21,447.09
ALUMINIUM_WIRE,Panaji,2026-07-21,122.09
LEad_ACID,Panaji,2026-07-21,97.09
BATTERY_LITHIUM_PORTABLE,Panaji,2026-07-21,137.09
LCD_PANEL_INTACT,Panaji,2026-07-21,167.09
CRT_MONITOR,Panaji,2026-07-21,27.09
MIXED_EWASTE_CASING,Panaji,2026-07-21,27.09
MOTHERBOARD_HIGH_GRADE,Jammu,2026-07-21,306.09
POWER_SUPPLY_LOW_GRADE,Jammu,2026-07-21,56.09
COPPER_HEAVY_INSULATED,Jammu,2026-07-21,446.09
ALUMINIUM_WIRE,Jammu,2026-07-21,121.09
LEad_ACID,Jammu,2026-07-21,96.09
BATTERY_LITHIUM_PORTABLE,Jammu,2026-07-21,136.09
LCD_PANEL_INTACT,Jammu,2026-07-21,166.09
CRT_MONITOR,Jammu,2026-07-21,26.09
MIXED_EWASTE_CASING,Jammu,2026-07-21,26.09
MOTHERBOARD_HIGH_GRADE,Shimla,2026-07-21,313.09
POWER_SUPPLY_LOW_GRADE,Shimla,2026-07-21,63.09
COPPER_HEAVY_INSULATED,Shimla,2026-07-21,453.09
ALUMINIUM_WIRE,Shimla,2026-07-21,128.09
LEad_ACID,Shimla,2026-07-21,103.09
BATTERY_LITHIUM_PORTABLE,Shimla,2026-07-21,143.09
LCD_PANEL_INTACT,Shimla,2026-07-21,173.09
CRT_MONITOR,Shimla,2026-07-21,33.09
MIXED_EWASTE_CASING,Shimla,2026-07-21,33.09
MOTHERBOARD_HIGH_GRADE,Delhi,2026-07-22,299.77
POWER_SUPPLY_LOW_GRADE,Delhi,2026-07-22,49.77
COPPER_HEAVY_INSULATED,Delhi,2026-07-22,439.77
ALUMINIUM_WIRE,Delhi,2026-07-22,114.77
LEad_ACID,Delhi,2026-07-22,89.77
BATTERY_LITHIUM_PORTABLE,Delhi,2026-07-22,129.77
LCD_PANEL_INTACT,Delhi,2026-07-22,159.77
CRT_MONITOR,Delhi,2026-07-22,19.77
MIXED_EWASTE_CASING,Delhi,2026-07-22,19.77
MOTHERBOARD_HIGH_GRADE,Mumbai,2026-07-22,304.77
POWER_SUPPLY_LOW_GRADE,Mumbai,2026-07-22,54.77
COPPER_HEAVY_INSULATED,Mumbai,2026-07-22,444.77
ALUMINIUM_WIRE,Mumbai,2026-07-22,119.77
LEad_ACID,Mumbai,2026-07-22,94.77
BATTERY_LITHIUM_PORTABLE,Mumbai,2026-07-22,134.77
LCD_PANEL_INTACT,Mumbai,2026-07-22,164.77
CRT_MONITOR,Mumbai,2026-07-22,24.77
MIXED_EWASTE_CASING,Mumbai,2026-07-22,24.77
MOTHERBOARD_HIGH_GRADE,Pune,2026-07-22,310.77
POWER_SUPPLY_LOW_GRADE,Pune,2026-07-22,60.77
COPPER_HEAVY_INSULATED,Pune,2026-07-22,450.77
ALUMINIUM_WIRE,Pune,2026-07-22,125.77
LEad_ACID,Pune,2026-07-22,100.77
BATTERY_LITHIUM_PORTABLE,Pune,2026-07-22,140.77
LCD_PANEL_INTACT,Pune,2026-07-22,170.77
CRT_MONITOR,Pune,2026-07-22,30.77
MIXED_EWASTE_CASING,Pune,2026-07-22,30.77
MOTHERBOARD_HIGH_GRADE,Nagpur,2026-07-22,305.77
POWER_SUPPLY_LOW_GRADE,Nagpur,2026-07-22,55.77
COPPER_HEAVY_INSULATED,Nagpur,2026-07-22,445.77
ALUMINIUM_WIRE,Nagpur,2026-07-22,120.77
LEad_ACID,Nagpur,2026-07-22,95.77
BATTERY_LITHIUM_PORTABLE,Nagpur,2026-07-22,135.77
LCD_PANEL_INTACT,Nagpur,2026-07-22,165.77
CRT_MONITOR,Nagpur,2026-07-22,25.77
MIXED_EWASTE_CASING,Nagpur,2026-07-22,25.77
MOTHERBOARD_HIGH_GRADE,Bengaluru,2026-07-22,311.77
POWER_SUPPLY_LOW_GRADE,Bengaluru,2026-07-22,61.77
COPPER_HEAVY_INSULATED,Bengaluru,2026-07-22,451.77
ALUMINIUM_WIRE,Bengaluru,2026-07-22,126.77
LEad_ACID,Bengaluru,2026-07-22,101.77
BATTERY_LITHIUM_PORTABLE,Bengaluru,2026-07-22,141.77
LCD_PANEL_INTACT,Bengaluru,2026-07-22,171.77
CRT_MONITOR,Bengaluru,2026-07-22,31.77
MIXED_EWASTE_CASING,Bengaluru,2026-07-22,31.77
MOTHERBOARD_HIGH_GRADE,Mysuru,2026-07-22,304.77
POWER_SUPPLY_LOW_GRADE,Mysuru,2026-07-22,54.77
COPPER_HEAVY_INSULATED,Mysuru,2026-07-22,444.77
ALUMINIUM_WIRE,Mysuru,2026-07-22,119.77
LEad_ACID,Mysuru,2026-07-22,94.77
BATTERY_LITHIUM_PORTABLE,Mysuru,2026-07-22,134.77
LCD_PANEL_INTACT,Mysuru,2026-07-22,164.77
CRT_MONITOR,Mysuru,2026-07-22,24.77
MIXED_EWASTE_CASING,Mysuru,2026-07-22,24.77
MOTHERBOARD_HIGH_GRADE,Chennai,2026-07-22,312.77
POWER_SUPPLY_LOW_GRADE,Chennai,2026-07-22,62.77
COPPER_HEAVY_INSULATED,Chennai,2026-07-22,452.77
ALUMINIUM_WIRE,Chennai,2026-07-22,127.77
LEad_ACID,Chennai,2026-07-22,102.77
BATTERY_LITHIUM_PORTABLE,Chennai,2026-07-22,142.77
LCD_PANEL_INTACT,Chennai,2026-07-22,172.77
CRT_MONITOR,Chennai,2026-07-22,32.77
MIXED_EWASTE_CASING,Chennai,2026-07-22,32.77
MOTHERBOARD_HIGH_GRADE,Coimbatore,2026-07-22,308.77
POWER_SUPPLY_LOW_GRADE,Coimbatore,2026-07-22,58.77
COPPER_HEAVY_INSULATED,Coimbatore,2026-07-22,448.77
ALUMINIUM_WIRE,Coimbatore,2026-07-22,123.77
LEad_ACID,Coimbatore,2026-07-22,98.77
BATTERY_LITHIUM_PORTABLE,Coimbatore,2026-07-22,138.77
LCD_PANEL_INTACT,Coimbatore,2026-07-22,168.77
CRT_MONITOR,Coimbatore,2026-07-22,28.77
MIXED_EWASTE_CASING,Coimbatore,2026-07-22,28.77
MOTHERBOARD_HIGH_GRADE,Hyderabad,2026-07-22,301.77
POWER_SUPPLY_LOW_GRADE,Hyderabad,2026-07-22,51.77
COPPER_HEAVY_INSULATED,Hyderabad,2026-07-22,441.77
ALUMINIUM_WIRE,Hyderabad,2026-07-22,116.77
LEad_ACID,Hyderabad,2026-07-22,91.77
BATTERY_LITHIUM_PORTABLE,Hyderabad,2026-07-22,131.77
LCD_PANEL_INTACT,Hyderabad,2026-07-22,161.77
CRT_MONITOR,Hyderabad,2026-07-22,21.77
MIXED_EWASTE_CASING,Hyderabad,2026-07-22,21.77
MOTHERBOARD_HIGH_GRADE,Ahmedabad,2026-07-22,308.77
POWER_SUPPLY_LOW_GRADE,Ahmedabad,2026-07-22,58.77
COPPER_HEAVY_INSULATED,Ahmedabad,2026-07-22,448.77
ALUMINIUM_WIRE,Ahmedabad,2026-07-22,123.77
LEad_ACID,Ahmedabad,2026-07-22,98.77
BATTERY_LITHIUM_PORTABLE,Ahmedabad,2026-07-22,138.77
LCD_PANEL_INTACT,Ahmedabad,2026-07-22,168.77
CRT_MONITOR,Ahmedabad,2026-07-22,28.77
MIXED_EWASTE_CASING,Ahmedabad,2026-07-22,28.77
MOTHERBOARD_HIGH_GRADE,Surat,2026-07-22,306.77
POWER_SUPPLY_LOW_GRADE,Surat,2026-07-22,56.77
COPPER_HEAVY_INSULATED,Surat,2026-07-22,446.77
ALUMINIUM_WIRE,Surat,2026-07-22,121.77
LEad_ACID,Surat,2026-07-22,96.77
BATTERY_LITHIUM_PORTABLE,Surat,2026-07-22,136.77
LCD_PANEL_INTACT,Surat,2026-07-22,166.77
CRT_MONITOR,Surat,2026-07-22,26.77
MIXED_EWASTE_CASING,Surat,2026-07-22,26.77
MOTHERBOARD_HIGH_GRADE,Kolkata,2026-07-22,309.77
POWER_SUPPLY_LOW_GRADE,Kolkata,2026-07-22,59.77
COPPER_HEAVY_INSULATED,Kolkata,2026-07-22,449.77
ALUMINIUM_WIRE,Kolkata,2026-07-22,124.77
LEad_ACID,Kolkata,2026-07-22,99.77
BATTERY_LITHIUM_PORTABLE,Kolkata,2026-07-22,139.77
LCD_PANEL_INTACT,Kolkata,2026-07-22,169.77
CRT_MONITOR,Kolkata,2026-07-22,29.77
MIXED_EWASTE_CASING,Kolkata,2026-07-22,29.77
MOTHERBOARD_HIGH_GRADE,Lucknow,2026-07-22,307.77
POWER_SUPPLY_LOW_GRADE,Lucknow,2026-07-22,57.77
COPPER_HEAVY_INSULATED,Lucknow,2026-07-22,447.77
ALUMINIUM_WIRE,Lucknow,2026-07-22,122.77
LEad_ACID,Lucknow,2026-07-22,97.77
BATTERY_LITHIUM_PORTABLE,Lucknow,2026-07-22,137.77
LCD_PANEL_INTACT,Lucknow,2026-07-22,167.77
CRT_MONITOR,Lucknow,2026-07-22,27.77
MIXED_EWASTE_CASING,Lucknow,2026-07-22,27.77
MOTHERBOARD_HIGH_GRADE,Noida,2026-07-22,304.77
POWER_SUPPLY_LOW_GRADE,Noida,2026-07-22,54.77
COPPER_HEAVY_INSULATED,Noida,2026-07-22,444.77
ALUMINIUM_WIRE,Noida,2026-07-22,119.77
LEad_ACID,Noida,2026-07-22,94.77
BATTERY_LITHIUM_PORTABLE,Noida,2026-07-22,134.77
LCD_PANEL_INTACT,Noida,2026-07-22,164.77
CRT_MONITOR,Noida,2026-07-22,24.77
MIXED_EWASTE_CASING,Noida,2026-07-22,24.77
MOTHERBOARD_HIGH_GRADE,Kanpur,2026-07-22,305.77
POWER_SUPPLY_LOW_GRADE,Kanpur,2026-07-22,55.77
COPPER_HEAVY_INSULATED,Kanpur,2026-07-22,445.77
ALUMINIUM_WIRE,Kanpur,2026-07-22,120.77
LEad_ACID,Kanpur,2026-07-22,95.77
BATTERY_LITHIUM_PORTABLE,Kanpur,2026-07-22,135.77
LCD_PANEL_INTACT,Kanpur,2026-07-22,165.77
CRT_MONITOR,Kanpur,2026-07-22,25.77
MIXED_EWASTE_CASING,Kanpur,2026-07-22,25.77
MOTHERBOARD_HIGH_GRADE,Bhubaneswar,2026-07-22,309.77
POWER_SUPPLY_LOW_GRADE,Bhubaneswar,2026-07-22,59.77
COPPER_HEAVY_INSULATED,Bhubaneswar,2026-07-22,449.77
ALUMINIUM_WIRE,Bhubaneswar,2026-07-22,124.77
LEad_ACID,Bhubaneswar,2026-07-22,99.77
BATTERY_LITHIUM_PORTABLE,Bhubaneswar,2026-07-22,139.77
LCD_PANEL_INTACT,Bhubaneswar,2026-07-22,169.77
CRT_MONITOR,Bhubaneswar,2026-07-22,29.77
MIXED_EWASTE_CASING,Bhubaneswar,2026-07-22,29.77
MOTHERBOARD_HIGH_GRADE,Cuttack,2026-07-22,309.77
POWER_SUPPLY_LOW_GRADE,Cuttack,2026-07-22,59.77
COPPER_HEAVY_INSULATED,Cuttack,2026-07-22,449.77
ALUMINIUM_WIRE,Cuttack,2026-07-22,124.77
LEad_ACID,Cuttack,2026-07-22,99.77
BATTERY_LITHIUM_PORTABLE,Cuttack,2026-07-22,139.77
LCD_PANEL_INTACT,Cuttack,2026-07-22,169.77
CRT_MONITOR,Cuttack,2026-07-22,29.77
MIXED_EWASTE_CASING,Cuttack,2026-07-22,29.77
MOTHERBOARD_HIGH_GRADE,Patna,2026-07-22,300.77
POWER_SUPPLY_LOW_GRADE,Patna,2026-07-22,50.77
COPPER_HEAVY_INSULATED,Patna,2026-07-22,440.77
ALUMINIUM_WIRE,Patna,2026-07-22,115.77
LEad_ACID,Patna,2026-07-22,90.77
BATTERY_LITHIUM_PORTABLE,Patna,2026-07-22,130.77
LCD_PANEL_INTACT,Patna,2026-07-22,160.77
CRT_MONITOR,Patna,2026-07-22,20.77
MIXED_EWASTE_CASING,Patna,2026-07-22,20.77
MOTHERBOARD_HIGH_GRADE,Jaipur,2026-07-22,304.77
POWER_SUPPLY_LOW_GRADE,Jaipur,2026-07-22,54.77
COPPER_HEAVY_INSULATED,Jaipur,2026-07-22,444.77
ALUMINIUM_WIRE,Jaipur,2026-07-22,119.77
